week_start,week_end,raw_item,unit,weekly_average_price,source_file
"June 1, 2026","June 6, 2026",Cooking Oil (Coconut) 350 ml/bottle,ml,60.22,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Cooking Oil (Coconut) 1 Liter/bottle,L,162.09,Weekly-Average-Prices-June-1-6-2026.pdf
"June 15, 2026","June 20, 2026",P20 Benteng Bigas Meron Naᵃ,kg,20.0,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Basmati,kg,195.52,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Glutinous,kg,61.12,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Japonica/Jasponica,kg,62.65,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Other Special Rice White Rice,kg,59.65,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Premium 5% broken,kg,50.67,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Well Milled 1-19% bran streak,kg,47.92,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Basmati kg - Glutinous,kg,77.15,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Japonica/Jasponica kg - Other Special Rice White Rice,kg,59.99,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Premium 5% broken,kg,54.53,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Well Milled 1-19% bran streak,kg,49.31,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Regular Milled 20-40% bran streak,kg,44.77,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Corn (White) Cob, Glutinous",kg,90.55,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Corn (Yellow) Cob, Sweet Corn",kg,80.56,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Corn Grits (White, Food Grade)",kg,104.09,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Corn Grits (Yellow, Food Grade)",kg,104.09,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Corn Cracked (Yellow, Feed Grade)",kg,47.33,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Corn Grits (Feed Grade),kg,45.5,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Mungbean,kg,145.62,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Alumahan (Indian Mackerel) Medium (4-6 pcs/kg),kg,305.71,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Bangus, Large Large (1-2 pcs)",kg,249.48,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Bangus, Medium Medium (3-4 pcs/kg)",kg,228.37,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Bonito (Frigate Tuna),kg,280.0,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Galunggong, Local Male, Medium (12-14 pcs/kg)",kg,226.88,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Galunggong, Imported Male, Medium (12-14 pcs/kg) kg - Salmon Belly, Local kg - Sardines (Tamban)",kg,154.39,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Squid (Pusit Bisaya), Local Medium",kg,442.72,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Tambakol (Yellow-Fin Tuna), Local Medium, Fresh or Chilled",kg,296.82,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Tilapia Medium (5-6 pcs/kg),kg,155.93,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","BEEF PRODUCTS Beef Brisket, Local Meat with Bones",kg,445.34,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Beef Rump, Local Lean Meat/ Tapadera",kg,496.5,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Pork Belly (Liempo), Local",kg,393.59,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Pork Belly (Liempo), Imported",kg,311.19,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Pork Picnic Shoulder (Kasim), Local",kg,339.86,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Pork Picnic Shoulder (Kasim), Imported",kg,249.87,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Whole Chicken, Local Fully Dressed",kg,204.38,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (White, Pewee) 41-45 grams/pc",pc,6.01,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (White, Extra Small) 46-50 grams/pc",pc,6.55,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (White, Small) 51-55 grams/pc",pc,7.28,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (White, Medium) 56-60 grams/pc",pc,7.97,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (White, Large) 61-65 grams/pc",pc,8.58,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (White, Extra Large) 66-70 grams/pc",pc,9.16,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (White, Jumbo) 71> grams/pc",pc,9.73,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (Brown, Medium) Medium",pc,11.0,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (Brown, Large) Large",pc,12.3,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chicken Egg (Brown, Extra Large) Extra Large",pc,11.9,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Ampalaya 4-5 pcs/kg,kg,141.18,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chilli (Green), Local Haba/Panigang",kg,122.64,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Eggplant 3-4 Small Bundles,kg,88.99,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Native Pechay 3-4 Small Bundles,kg,124.38,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Pole Sitao 3-4 Small Bundles,kg,135.34,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Squash Suprema Variety,kg,65.88,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Tomato 15-18 pcs/kg,kg,71.85,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Bell Pepper (Green), Local Medium (151-250gm/pc)",kg,284.14,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Bell Pepper (Red), Local Medium (151-250gm/pc)",kg,243.27,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Broccoli, Local Medium (8-10 cm diameter/bunch hd)",kg,203.89,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Cauliflower, Local Medium (8-10 cm diameter/bunch hd)",kg,177.38,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Cabbage (Rare Ball) 510 gm - 1 kg/head,kg,74.47,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Cabbage (Scorpio) 750 gm - 1 kg/head,kg,78.2,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Cabbage (Wonder Ball) 510 gm - 1 kg/head,kg,69.18,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Carrots, Local 8-10 pcs/kg",kg,120.5,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Celery Medium (501-800 g),kg,146.02,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Chayote Medium (301-400 g),kg,83.42,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Habichuelas/Baguio Beans, Local",kg,173.05,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Pechay Baguio,kg,83.2,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Lettuce (Green Ice),kg,230.07,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Lettuce (Iceberg) Medium (301-450 cm diameter/bunch hd),kg,218.1,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Lettuce (Romaine),kg,281.34,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","White Potato, Local 10-12 pcs/kg",kg,121.72,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Chilli (Red), Local Tingala",kg,201.24,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Garlic, Native/Local",kg,393.33,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Garlic, Imported",kg,146.81,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Ginger, Local Fairly well-matured, Medium (150-300 gm)",kg,176.63,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Red Onion, Local 13-15 pcs/kg",kg,106.56,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Red Onion, Imported",kg,88.57,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","White Onion, Local",kg,99.7,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Avocado,kg,222.02,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Banana (Lakatan) 8-10 pcs/kg,kg,98.51,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Banana (Latundan) 10-12 pcs/kg,kg,75.4,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Banana (Saba),kg,60.21,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Calamansi,kg,118.92,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Mango (Carabao) Ripe, 3-4 pcs/kg",kg,140.88,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Melon,kg,103.75,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026","Papaya Solo, Ripe, 2-3 pcs/kg",kg,73.72,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Pomelo,kg,179.38,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Watermelon,kg,75.46,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Salt (Rock),kg,21.71,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Salt (Iodized),kg,41.96,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Sugar (Refined),kg,82.08,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Sugar (Washed),kg,75.11,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Sugar (Brown),kg,73.1,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Cooking Oil (Palm) 350 ml/bottle,ml,39.27,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Cooking Oil (Palm) 1 Liter/bottle,L,99.27,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Cooking Oil (Coconut) 350 ml/bottle,ml,60.51,Weekly-Average-Prices-June-15-20-2026.pdf
"June 15, 2026","June 20, 2026",Cooking Oil (Coconut) 1 Liter/bottle,L,162.35,Weekly-Average-Prices-June-15-20-2026.pdf
"June 22, 2026","June 27, 2026",P20 Benteng Bigas Meron Naᵃ,kg,20.0,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Basmati,kg,194.29,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Glutinous,kg,61.46,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Japonica/Jasponica,kg,61.37,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Other Special Rice White Rice,kg,59.57,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Premium 5% broken,kg,50.6,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Well Milled 1-19% bran streak,kg,47.98,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Regular Milled 20-40% bran streak,kg,49.2,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Basmati kg - Glutinous,kg,78.71,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Japonica/Jasponica kg - Other Special Rice White Rice,kg,59.78,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Premium 5% broken,kg,54.28,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Well Milled 1-19% bran streak,kg,49.31,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Regular Milled 20-40% bran streak,kg,44.94,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Corn (White) Cob, Glutinous",kg,94.63,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Corn (Yellow) Cob, Sweet Corn",kg,83.99,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Corn Grits (White, Food Grade)",kg,78.68,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Corn Grits (Yellow, Food Grade)",kg,85.0,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Corn Cracked (Yellow, Feed Grade)",kg,45.33,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Corn Grits (Feed Grade),kg,45.62,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Mungbean,kg,146.69,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Alumahan (Indian Mackerel) Medium (4-6 pcs/kg),kg,289.58,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Bangus, Large Large (1-2 pcs)",kg,249.86,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Bangus, Medium Medium (3-4 pcs/kg)",kg,230.77,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Bonito (Frigate Tuna) kg - Galunggong, Local Male, Medium (12-14 pcs/kg)",kg,219.22,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Galunggong, Imported Male, Medium (12-14 pcs/kg) kg - Salmon Belly, Local kg - Sardines (Tamban)",kg,137.56,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Squid (Pusit Bisaya), Local Medium",kg,443.46,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Tambakol (Yellow-Fin Tuna), Local Medium, Fresh or Chilled",kg,273.72,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Tilapia Medium (5-6 pcs/kg),kg,153.78,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","BEEF PRODUCTS Beef Brisket, Local Meat with Bones",kg,445.35,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Beef Rump, Local Lean Meat/ Tapadera",kg,496.34,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Pork Belly (Liempo), Local",kg,385.23,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Pork Belly (Liempo), Imported",kg,308.79,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Pork Picnic Shoulder (Kasim), Local",kg,331.24,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Pork Picnic Shoulder (Kasim), Imported",kg,244.13,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Whole Chicken, Local Fully Dressed",kg,203.95,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (White, Pewee) 41-45 grams/pc",pc,6.05,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (White, Extra Small) 46-50 grams/pc",pc,6.46,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (White, Small) 51-55 grams/pc",pc,7.16,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (White, Medium) 56-60 grams/pc",pc,7.92,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (White, Large) 61-65 grams/pc",pc,8.58,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (White, Extra Large) 66-70 grams/pc",pc,9.18,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (White, Jumbo) 71> grams/pc",pc,9.79,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (Brown, Medium) Medium",pc,10.66,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (Brown, Large) Large",pc,11.57,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chicken Egg (Brown, Extra Large) Extra Large",pc,10.0,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Ampalaya 4-5 pcs/kg,kg,124.75,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chilli (Green), Local Haba/Panigang",kg,117.31,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Eggplant 3-4 Small Bundles,kg,101.89,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Native Pechay 3-4 Small Bundles,kg,113.91,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Pole Sitao 3-4 Small Bundles,kg,112.81,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Squash Suprema Variety,kg,67.05,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Tomato 15-18 pcs/kg,kg,72.51,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Bell Pepper (Green), Local Medium (151-250gm/pc)",kg,283.0,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Bell Pepper (Red), Local Medium (151-250gm/pc)",kg,243.32,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Broccoli, Local Medium (8-10 cm diameter/bunch hd)",kg,247.12,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Cauliflower, Local Medium (8-10 cm diameter/bunch hd)",kg,192.94,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Cabbage (Rare Ball) 510 gm - 1 kg/head,kg,96.1,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Cabbage (Scorpio) 750 gm - 1 kg/head,kg,98.55,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Cabbage (Wonder Ball) 510 gm - 1 kg/head,kg,90.26,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Carrots, Local 8-10 pcs/kg",kg,116.0,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Celery Medium (501-800 g),kg,149.2,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Chayote Medium (301-400 g),kg,74.47,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Habichuelas/Baguio Beans, Local",kg,140.69,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Pechay Baguio,kg,84.23,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Lettuce (Green Ice),kg,245.64,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Lettuce (Iceberg) Medium (301-450 cm diameter/bunch hd),kg,209.96,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Lettuce (Romaine),kg,313.67,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","White Potato, Local 10-12 pcs/kg",kg,119.38,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Chilli (Red), Local Tingala",kg,206.44,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Garlic, Native/Local",kg,376.83,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Garlic, Imported",kg,145.93,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Ginger, Local Fairly well-matured, Medium (150-300 gm)",kg,179.54,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Red Onion, Local 13-15 pcs/kg",kg,107.06,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Red Onion, Imported kg - White Onion, Local",kg,101.08,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","White Onion, Imported",kg,141.71,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Avocado,kg,209.74,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Banana (Lakatan) 8-10 pcs/kg,kg,98.0,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Banana (Latundan) 10-12 pcs/kg,kg,74.99,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Banana (Saba),kg,60.78,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Calamansi,kg,115.41,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Mango (Carabao) Ripe, 3-4 pcs/kg",kg,139.09,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Melon,kg,102.04,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026","Papaya Solo, Ripe, 2-3 pcs/kg",kg,75.17,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Pomelo,kg,174.19,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Watermelon,kg,76.56,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Salt (Rock),kg,21.68,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Salt (Iodized),kg,42.02,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Sugar (Refined),kg,81.87,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Sugar (Washed),kg,74.82,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Sugar (Brown),kg,73.32,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Cooking Oil (Palm) 350 ml/bottle,ml,39.23,Weekly-Average-Prices-June-22-27-2026.pdf
"June 22, 2026","June 27, 2026",Cooking Oil (Palm) 1 Liter/bottle,L,101.09,Weekly-Average-Prices-June-22-27-2026.pdf
